N,P,K,temperature,humidity,ph,rainfall,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,label
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,11.78722993,3,5.892793308,12.59276778,448.9233137,3.189709418,6,10.35857301,10.03038798,maize
74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,27.32199653,3,11.19379019,7.629118354,352.9048807,7.310568444,1,11.18180794,57.01158612,maize
81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,13.14026877,2,10.19660798,3.483211553,397.4356175,3.278206564,2,5.414770672,44.74638447,maize
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,17.31523562,1,7.849243177,4.095620811,365.4540672,1.955926065,6,9.164329484,5.081291416,maize
99,38,21,22.88330922,71.59722446,6.352471866,67.72777298,25.15275199,2,8.371245021,14.48123233,415.7635746,4.224056381,5,14.38172388,96.47137924,maize
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,21.98964007,1,10.34248407,16.58366488,442.5406299,4.599840118,2,7.911198715,50.71018392,maize
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,24.61074581,3,6.174129144,9.881363276,418.1281008,4.231116657,4,5.461923402,45.54954263,maize
60,57,24,18.66116213,61.55327249,6.121294041,75.03247667,23.85630017,1,7.266250392,3.060514275,406.4379211,7.947931522,2,5.850574917,43.67301931,maize
71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,24.41885752,3,10.55189189,12.40338822,366.0808226,4.257854168,2,5.796895313,57.41985879,maize
61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,22.22393867,2,9.928580902,14.5787459,387.5294137,7.015706358,5,16.94774084,4.494926318,maize
88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,14.87098839,1,8.714014557,13.27122846,422.0594786,3.576891356,2,6.436891055,94.98265613,maize
65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,15.39062702,1,11.34260562,13.22841089,408.2629919,7.741397001,2,16.91467982,83.86720482,maize
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,25.52928577,2,8.274307625,16.00044434,449.1137029,4.996667305,6,13.23321974,31.69948129,maize
78,58,15,25.00933355,67.816568,6.528631266,62.91359494,21.41896953,2,7.381552115,14.920389,382.7387502,9.321755245,5,8.082137766,2.441119194,maize
92,60,23,18.66746724,71.516474,5.721667141,69.93293255,29.79614445,1,9.157163231,8.015793974,370.5752005,7.763379453,6,19.39015242,56.43846685,maize
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,22.52220633,2,9.026710982,11.16376041,377.1710347,6.831260209,2,15.06971739,76.468688,maize
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,22.16050305,2,9.293838829,1.451010014,429.0615905,4.08680504,4,12.19923481,95.38151252,maize
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,25.20314857,2,6.433505948,15.85709417,357.1869299,7.055220949,2,11.60929848,73.88308625,maize
87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,10.82934021,3,11.10019078,17.25430693,418.1622369,2.519905146,4,17.48967414,64.99441265,maize
71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,26.51320155,1,11.59773809,14.28539847,424.2189782,7.035000809,6,13.33500294,43.88541612,maize
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,14.20473307,1,7.511533174,2.905776711,357.4744616,9.399769904,6,9.965544067,47.73270601,maize
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,14.64412261,2,5.673489469,5.60058123,442.152463,1.979137247,4,8.069727711,32.76954018,maize
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,27.44332828,1,7.022775828,19.39889214,427.4913304,8.568352692,3,5.194486689,99.42325185,maize
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,23.87750584,3,8.630778876,18.83424164,357.1150807,5.080115728,2,14.17929793,27.71774119,maize
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,11.31850016,2,11.43562637,7.367576323,356.0946197,2.878568751,6,6.310274385,99.38119141,maize
40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,17.88376965,1,11.450265,4.008740762,395.2805562,4.175852139,3,19.53813765,84.21808845,chickpea
23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,27.05509318,3,11.87830884,2.815813463,416.798725,3.549266341,6,9.493220479,33.11562593,chickpea
39,58,85,17.88776475,15.40589717,5.996932037,68.54932919,10.3332805,3,9.04109645,18.26306122,386.1343575,9.379368393,3,17.48414845,38.18364849,chickpea
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,19.18716958,1,10.86260623,12.99782766,351.4241212,3.1866846,3,14.22267944,95.48733256,chickpea
36,67,77,18.36952567,19.56381041,7.152811172,79.26357665,17.39832428,3,8.922137134,5.893234491,358.1794687,1.791547618,4,6.416859996,91.48492905,chickpea
32,73,81,20.45078582,15.40312102,5.988992796,92.68373702,17.3910546,3,7.319758148,12.36564398,409.7098921,9.925365521,4,19.20248672,64.85282445,chickpea
58,70,84,20.6543203,16.60820843,6.231049028,74.6631118,11.86449935,1,8.081814024,14.87844798,370.4081609,4.925810774,5,19.77649615,44.93988023,chickpea
59,70,84,17.3348681,18.74926979,7.550808267,82.61734721,20.80520695,1,6.061224858,9.744177629,410.0611703,4.286936211,4,7.529905341,66.08846416,chickpea
42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,16.85598983,2,10.89863049,18.71792456,363.1426364,8.710450464,5,12.16273388,27.82289426,chickpea
28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,28.19453455,1,11.02021716,0.77999688,447.0634882,6.056725289,1,14.81151035,8.822399594,chickpea
58,66,79,20.99373558,19.33470387,8.718192847,93.55280105,16.37731499,3,7.635890092,9.43744556,425.5362394,7.386713057,1,11.37819484,69.61771393,chickpea
43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,18.64900555,3,8.678865602,7.768842036,392.4232434,5.365131183,5,5.70561874,25.22006356,chickpea
58,63,81,19.81344531,14.69765308,6.515499549,78.96514709,16.22657404,2,7.228760683,7.443739948,410.8708709,9.552020014,5,6.047475623,88.80300647,chickpea
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,25.46009127,3,8.79022104,0.859432702,350.6622024,8.63068534,5,14.11480822,47.11808908,chickpea
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,16.66349434,3,11.79822728,16.23998215,447.0371357,3.520928706,6,9.989466513,74.21731936,chickpea
28,72,84,18.72963144,19.18197264,6.481783043,71.58010169,25.13860271,2,6.405853888,2.02057073,391.6857927,3.694539823,1,19.19229439,29.54774201,chickpea
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,18.0894405,3,5.381545148,6.614383741,417.6517752,7.204964915,2,15.41536768,1.658364778,chickpea
39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,17.54654753,2,10.42165068,19.69377817,398.7713768,8.300831404,6,10.46647174,66.88799367,chickpea
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,10.38199088,1,8.906908007,3.50202546,391.4503142,5.48422194,1,5.846106294,73.59436066,chickpea
31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,26.23268612,1,6.77349533,2.425666746,360.0131127,8.59384123,6,19.87231327,94.37990032,chickpea
26,80,83,17.08498521,16.14565756,7.528599957,71.31007253,21.29377485,1,11.45131527,9.412980647,449.1563024,5.542487018,6,17.46545983,91.76380436,chickpea
25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,21.9810452,1,8.018334119,10.39969372,361.5517261,4.941663538,3,15.43771644,80.56162601,chickpea
31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,10.13955949,2,10.55476522,18.26301541,363.8349608,6.153485073,5,10.99195613,15.33348838,chickpea
60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,21.16222366,2,10.40719782,6.778676685,427.2144432,4.967753296,5,12.36802496,54.18300583,chickpea
59,62,83,18.57665902,19.22008229,8.104396058,72.94940441,29.24766609,2,5.305895938,15.46774919,363.2005448,9.283973811,5,18.04756724,74.51832973,chickpea
22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,12.74997831,2,5.253313913,8.100957867,435.321848,7.738915753,4,13.63673071,78.92375478,chickpea
36,65,80,18.2872007,16.67921616,6.051091339,74.87445574,19.9466052,1,11.59541878,17.22929785,416.1453279,1.584731903,5,19.86023781,41.02140412,chickpea
59,60,84,19.03025305,18.66725565,7.690962338,94.70992037,28.16180046,1,5.358608403,11.40066338,438.4098402,1.290976798,1,13.40184013,62.45447661,chickpea
54,77,85,17.1418614,17.0662427,7.829211144,83.74606679,14.94566796,1,6.323744635,6.741236944,350.9962152,9.448286238,1,16.62088061,26.40204791,chickpea
43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,29.54751947,1,10.92321133,3.761839387,405.7312925,9.970779401,2,14.15848516,30.60650041,chickpea
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,25.71436068,1,10.15340488,6.063440971,381.3442114,2.339410956,5,7.560792782,1.047950917,chickpea
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,18.75329669,3,6.570016163,6.712612112,367.3591475,2.823267395,1,18.26333564,46.80424481,chickpea
32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,19.77662735,2,10.7501099,4.695382678,389.4241112,5.054603038,5,15.44394616,32.47549497,chickpea
22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,25.01219433,2,10.00164603,11.7078212,379.8787572,4.13759273,6,5.138515868,28.75041318,chickpea
31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,23.16571629,2,7.453287233,8.154860996,401.0335581,7.705392049,5,11.86214758,39.97010762,chickpea
28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,12.15443798,1,6.78958706,16.67206807,396.1329715,4.599527856,3,15.01094608,53.56735876,chickpea
57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,11.48027053,2,8.983284085,6.388832413,436.5363175,1.307664395,5,12.52716323,63.31728718,chickpea
49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,27.45225702,3,8.888531866,14.39143305,418.8553487,5.062467374,5,8.694667989,57.74020377,chickpea
46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,13.26077622,2,8.617777167,3.834026294,402.0965808,9.022721388,3,18.5178493,52.28593902,chickpea
54,61,77,18.81198127,15.21618225,6.206582193,77.5429424,24.21622414,2,6.709050051,17.37497704,414.3662136,5.127716827,1,17.2028162,57.26210229,chickpea
38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,29.99492906,1,11.58089389,8.083998948,381.4319784,3.97076239,6,17.31392837,19.28984364,chickpea
59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,27.08236324,3,9.781067602,10.68357329,412.4025684,4.068531778,6,19.78103048,94.17638438,chickpea
36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,20.39464286,1,10.54323752,2.634082692,427.4450898,4.618156634,4,12.2538867,28.59284202,chickpea
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,22.79024215,3,7.622832633,13.27721781,370.4175794,8.342449189,1,5.947842172,40.11809547,chickpea
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,18.08002499,3,11.88527563,3.285410402,432.5100928,7.338427891,5,9.945728891,23.07550038,chickpea
35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,22.78968891,3,8.819669835,12.09481971,386.6132604,6.942281547,6,18.49712626,85.52825244,chickpea
52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,14.9982515,3,5.104412431,10.16187217,360.4512677,4.937593045,1,8.021766292,87.17500039,chickpea
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,21.54187146,3,9.293249155,14.58571596,384.2576645,5.067315382,5,19.1639895,56.00946891,chickpea
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,26.77250274,2,10.74922772,19.82204234,408.3103542,4.795828413,1,11.52580421,6.868434213,chickpea
52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,24.62396625,2,8.109775352,9.509722212,424.1117933,7.346606374,3,6.177846202,0.902984163,chickpea
43,79,79,19.40751744,18.98030507,7.806747656,80.25064637,26.38601641,3,6.450882076,1.154925018,442.7906872,7.273742513,6,17.18872035,30.84127343,chickpea
44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,19.62846269,1,11.97687867,17.70093623,414.3377381,7.636493633,5,8.572042501,22.69165983,chickpea
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,18.53178644,1,6.809877242,4.945121311,430.1162597,6.108061461,2,8.156431144,48.72939718,chickpea
29,77,75,17.50361137,15.48083156,7.778591618,72.9446671,21.7380142,1,6.001035253,13.04769661,396.7579188,9.068331969,3,16.13698133,73.0469814,chickpea
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,22.03614472,3,11.56034656,8.21698746,395.7146885,5.030449827,6,8.090644542,59.80536561,chickpea
56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,21.05992582,2,9.253516854,3.164669299,423.9537523,4.3592664,2,10.43717418,39.9733711,chickpea
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,24.82201787,2,6.279108826,13.93773164,402.3813582,4.403824979,1,6.998926576,44.61665719,chickpea
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,29.94321144,1,5.552101442,15.35782332,404.2258599,3.590525304,3,6.247451741,19.6679481,chickpea
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,29.02417271,1,9.49797947,5.169953303,387.4626468,1.29671609,6,14.5368958,75.79448728,chickpea
20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,11.66757974,3,8.362777405,13.02173388,399.6497103,7.20863349,5,12.05607401,24.32184327,chickpea
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,21.80007414,2,9.9757823,6.182987465,400.3889374,3.657955697,4,17.90877166,77.86972156,chickpea
51,72,75,18.88852533,14.99451145,7.104224797,80.1113384,18.06747603,1,9.113804473,16.18919854,388.0564189,5.797137149,5,19.03260661,37.86435989,chickpea
57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,24.03726884,3,7.385095763,15.69074911,353.5487277,1.071568011,5,15.04509632,33.67684694,chickpea
22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,14.23907604,2,7.166337739,9.035475584,364.1550525,8.829532226,1,9.284375157,31.63574943,chickpea
52,73,79,17.25769499,18.74943955,7.840339389,94.00287214,11.82859375,3,10.37741133,4.345740564,439.9036742,2.696790801,6,15.0665697,56.10461154,chickpea
29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,15.89707197,3,10.6920517,2.514835215,444.8943044,2.171672195,4,13.80055037,1.381714489,chickpea
44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,19.94762132,1,5.065803046,12.10350334,444.8153222,8.745087331,5,6.385149119,44.32343258,chickpea
41,69,82,20.02381489,16.63294455,6.715587232,68.97806542,28.25074113,2,6.91830061,7.133930572,371.7952684,9.644479873,2,11.27655395,39.82218398,chickpea
52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,11.65654719,2,10.48227577,15.71176752,364.3128827,3.92341263,5,14.95327874,79.01579291,chickpea
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,29.97996598,3,5.467036466,14.21316252,394.818214,1.103885982,3,16.95776187,62.38827838,chickpea
42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,27.39344659,1,9.602328609,12.27302049,415.5909006,2.396883578,3,7.188379503,71.19900806,chickpea
34,71,79,17.927806,15.85622899,7.728998197,74.63872762,26.47858197,2,8.966390791,5.328551804,392.7086849,6.682422762,5,9.21158921,47.37313922,chickpea
27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,26.67850111,3,8.181205352,19.14716249,353.8579364,7.079002207,4,11.41606344,51.23716686,chickpea
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,19.73852999,1,10.81564759,0.038107267,378.495421,8.556879435,2,19.38037821,43.66419713,chickpea
57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,28.38369943,3,10.27768333,14.72741855,389.1446567,5.52846458,5,12.91150403,29.07413498,chickpea
27,79,82,17.06579293,17.54024066,6.307004923,70.87150577,13.3578993,1,6.742360603,10.57759812,400.5607296,6.218240962,4,7.798792879,68.90982568,chickpea
32,71,85,20.62767492,14.44008871,6.403982316,92.06630306,26.94225129,2,5.605193698,19.35669503,441.3225446,4.011070489,2,14.57894913,28.67587689,chickpea
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,12.77954673,3,9.997515346,4.70954592,421.8805448,3.935230716,4,12.57581529,61.59077512,chickpea
33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,27.09697209,2,11.13978076,4.29079894,372.8985321,4.729604374,2,19.62274272,67.03983266,chickpea
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,28.90118048,3,6.194122277,7.28659022,407.5843319,1.734952507,5,9.867624322,44.71999901,chickpea
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,13.32078806,3,8.286798382,17.70990947,365.2646258,4.59364702,5,13.14218169,96.8056628,chickpea
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,27.29560443,2,9.313509897,5.51274668,441.1628245,4.040683196,5,19.08999869,21.18877206,chickpea
35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,12.97028447,1,7.748139292,9.13463714,436.4433439,7.870700527,6,19.3835213,81.95542228,chickpea
53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,28.48322121,3,10.16746639,18.91028374,383.315535,5.746119021,3,8.756709674,21.63677943,chickpea
45,61,78,19.48649305,16.06240074,6.489389282,81.5284269,22.84477059,3,8.671086426,15.88642785,421.3965293,2.216153033,5,18.06605269,24.98202532,chickpea
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,14.90137644,1,8.870745426,16.31154679,353.41805,2.17605795,2,13.73679729,64.77856577,chickpea
30,75,81,19.41789736,16.80472243,6.408437886,68.4951189,11.28428784,2,6.692229385,15.0730567,416.2721851,7.725692892,3,6.773756642,14.8653821,chickpea
37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,16.86570586,2,5.453685934,14.22018802,366.7393558,1.795261804,5,10.3312959,85.77149912,chickpea
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,13.24948354,2,6.277641897,16.12995647,449.2043746,5.148700455,5,8.81435856,88.86434098,chickpea
22,60,85,18.8392908,14.74071856,7.811997977,94.78189594,11.53101954,2,8.719907737,10.95381277,385.6878335,9.357082804,6,15.4661878,55.69802682,chickpea
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,11.10767377,3,11.32962181,13.37876285,377.5738891,7.662949766,3,16.09784139,85.667418,chickpea
42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,15.17605479,1,6.507387069,12.09206459,372.1267454,1.085735798,3,5.57247077,67.64023823,chickpea
39,76,76,19.96837462,15.57324389,8.135900726,69.15759062,22.35165871,2,6.705466282,6.854969554,379.6650931,9.950583146,1,6.083519936,78.48669415,chickpea
35,63,76,17.81564548,17.60756635,7.714153038,90.82097601,22.8650622,2,8.562131836,12.37534193,445.5145992,7.242635842,5,19.38638192,41.90883446,chickpea
30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,10.75551347,3,5.103020707,6.329701225,417.74626,2.548623351,3,11.99487872,93.4483544,chickpea
57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,24.77594599,3,8.892864786,6.670941764,406.9590441,6.803641433,3,5.88409893,58.06263401,chickpea
